"date","title","time","class"
"13 Desember 2019","Luhut: Indonesia Tidak Hanya Super Power Ekonomi...","14:11 WIB","Positive"
"13 Desember 2019","Larangan Ekspor Bijih Nikel dan Nasib Suram Industri Baja Eropa","13:51 WIB","Negative"
"13 Desember 2019","LIPI: Barang Impor Banjiri E-commerce Lokal Bisa Ancam Industri Domestik","13:34 WIB","Negative"
"13 Desember 2019","Jaga E-Commerce Indonesia dari Serbuan Barang Impor, Indonesia Bisa Belajar ke China","13:02 WIB","Positive"
"13 Desember 2019","Hari Ini, Harga Emas Antam Turun Rp 4.000","10:00 WIB","Positive"
"13 Desember 2019","Optimisme Kesepakatan Dagang Bakal Bikin Rupiah Bergerak Positif","09:42 WIB","Positive"
"13 Desember 2019","Ekspor Minyak Sawit Indonesia Kena Tarif, Luhut: Enggak Masalah!","07:34 WIB","Negative"
"13 Desember 2019","Samsung Tingkatkan Investasi di Pabrik Chip","07:00 WIB","Positive"
"13 Desember 2019","Apa Benar Perlambatan Ekonomi Global Pengaruhi Indonesia?","05:58 WIB","Negative"
"14 Desember 2019","Aset Garuda Tauberes yang Bikin Erick Thohir Geli Hanya Rp 1,87 Miliar","17:30 WIB","Neutral"
"14 Desember 2019","Mencuil Manisnya Bisnis Pastri Kekinian...","15:30 WIB","Neutral"
"14 Desember 2019","Negara Keluar Ongkos Rp 166,5 Juta Sebulan untuk Gaji Wantimpres","15:00 WIB","Negative"
"14 Desember 2019","Pertamina Juga Masuk Bisnis Properti, Ini Deretan Proyeknya","13:40 WIB","Neutral"
"14 Desember 2019","Sambut Era Ekonomi Digital, Grab Jalin Kerja Sama dengan Pemerintah DIY","13:20 WIB","Positive"
"14 Desember 2019","Jangan Kaget, Pertamina Juga Punya Bisnis Cuci Mobil","12:13 WIB","Neutral"
"14 Desember 2019","Harga Emas Antam Naik Rp 4.000 di Akhir Pekan, Ini Rinciannya","11:43 WIB","Negative"
"15 Desember 2019","Kenapa Harga Lobster Bisa Sampai Semahal Harley Davidson?","19:50 WIB","Neutral"
"15 Desember 2019","Larangan Ekspor Benih Lobster Mau Direvisi, Susi Tak Tinggal Diam","19:30 WIB","Negative"
"15 Desember 2019","Anggaran Pemindahan Ibu Kota Sebaiknya Disesuaikan Kondisi Ekonomi Makro","19:00 WIB","Neutral"
"15 Desember 2019","Menengok Kembali Perjalanan Susi Larang Ekspor Benih Lobster","18:30 WIB","Neutral"
"15 Desember 2019","Eselon III dan IV Dipangkas, Negara Bisa Hemat Rp 12 Miliar Per Tahun","18:26 WIB","Positive"
"15 Desember 2019","Agar Bisnis Anda Diminati Generasi Z, Terapkan Trik Ini","16:41 WIB","Neutral"
"15 Desember 2019","Dorong Ekspor Pertanian, Mentan Ajak Milenial Turut Serta","15:15 WIB","Positive"
"15 Desember 2019","Susi Pudjiastuti Setarakan Ekspor Benih Lobster dengan Harga Brompton","14:30 WIB","Neutral"
"15 Desember 2019","Berkaca Kasus Garuda, Ini Sanksi Pidana Penyelundup Barang Impor","14:20 WIB","Neutral"
"15 Desember 2019","Indonesia Raja Nikel Dunia, Puluhan Tahun Hanya Ekspor Bijih Mentah","12:36 WIB","Negative"
"15 Desember 2019","Syarat Edhy Prabowo soal Wacana Ekspor Benih Lobster....","10:30 WIB","Neutral"
"15 Desember 2019","[POPULER MONEY] Pertamina Punya Bisnis Cuci Mobil | Gebrakan Erick Thohir","06:00 WIB","Positive"
"16 Desember 2019","Kemenperin Akui Harga Gas untuk Industri Tak Kompetitif","20:19 WIB","Negative"
"16 Desember 2019","Mandiri Syariah Salurkan Pembiayaan Rp 1,5 Triliun ke Muhammadiyah","18:15 WIB","Positive"
"16 Desember 2019","Zaman Now, Cashless Bisa Bantu UMKM Kembangkan Bisnis","18:07 WIB","Positive"
"16 Desember 2019","Ekonomi Melambat, Penjualan Mercedes-Benz Indonesia Menurun","17:26 WIB","Negative"
"16 Desember 2019","Ini 6 Poin Penting Omnibus Law Perpajakan","17:06 WIB","Positive"
"16 Desember 2019","November 2019, Upah Buruh Tani Naik Jadi Rp 54.650 per Hari","15:18 WIB","Positive"
"16 Desember 2019","Edhy Prabowo Sebut Ekspor Benih Lobster Butuh Aturan yang Pasti","14:59 WIB","Negative"
"16 Desember 2019","Impor RI Naik Secara Bulanan, Ini Komoditasnya","14:25 WIB","Negative"
"16 Desember 2019","Per Oktober, Utang Luar Negeri RI Bertambah Jadi Rp 5.606 Triliun","14:16 WIB","Negative"
"16 Desember 2019","Ekspor RI ke China Anjlok 348 Juta Dollar AS","13:27 WIB","Negative"
"16 Desember 2019","Pekan Ini, Pemerintah Ajukan Omnibus Law Perpajakan ke DPR","13:17 WIB","Positive"
"16 Desember 2019","Jelang Libur Natal dan Tahun Baru, Bank Mandiri Siapkan Tunai Rp 33,5 Triliun","13:04 WIB","Positive"
"16 Desember 2019","Jokowi: Nikel Kita, Mau Ekspor atau Enggak, Suka-suka Kita","12:52 WIB","Positive"
"16 Desember 2019","Revisi Larangan Ekspor Benih Lobster, Ditentang Susi, Didukung Luhut","12:41 WIB","Negative"
"16 Desember 2019","Nelayan Sultra Khawatirkan Kebijakan Edhy Buka Ekspor Benih Lobster","11:38 WIB","Negative"
"16 Desember 2019","Ini 5 Pekerjaan Freelance yang Bergaji Miliaran Rupiah","10:36 WIB","Neutral"
"16 Desember 2019","Awal Pekan, Harga Emas Antam Turun Rp 1.000","10:07 WIB","Positive"
"16 Desember 2019","Dilema Edhy, Larang Ekspor Benih Lobster dan Maraknya Penyelundupan","09:35 WIB","Negative"
"16 Desember 2019","Tunggu Rilis BPS, Rupiah Pagi Melemah","09:13 WIB","Negative"
"16 Desember 2019","Perusahaan Jepang Siap Bantu Indonesia Perkuat Ekspor","07:11 WIB","Positive"
"16 Desember 2019","Banyak Saham Baru Harganya Mentok Gocap, Apa Sebabnya?","06:08 WIB","Negative"
"16 Desember 2019","[POPULER MONEY] Harga Benih Lobster Setara Harley | Indonesia Raja Nikel Dunia","05:39 WIB","Neutral"
"17 Desember 2019","Penyelundupan Mobil dan Motor Mewah Sepanjang 2019 Berpotensi Rugikan Negara Rp 647,5 Miliar","20:45 WIB","Negative"
"17 Desember 2019","Minat Investasi Jepang ke RI Diyakini Meningkat","19:19 WIB","Positive"
"17 Desember 2019","Dapat Izin OJK, Bizhare Akan Kembangkan Bisnis","18:44 WIB","Positive"
"17 Desember 2019","Peningkatan Daya Saing UMKM Bisa Selamatkan RI dari Perlambatan Ekonomi?","18:02 WIB","Neutral"
"17 Desember 2019","Menteri Teten: Omnibus Law Bisa Dorong Investasi UMKM Naik 60 Persen","17:34 WIB","Positive"
"17 Desember 2019","Perusahaan Mineral ASEAN Harus Siap Hadapi Era Ekonomi Rendah Karbon","17:05 WIB","Positive"
"17 Desember 2019","Konsep Korporatisasi Bakal Ubah UMKM Perorangan Jadi Sharing Bisnis","16:07 WIB","Positive"
"17 Desember 2019","Januari 2020, Pemerintah Naikkan Bansos Pangan Jadi Rp 150.000","14:41 WIB","Negative"
"17 Desember 2019","Susi Tak Setuju Ekspor Benih Lobster Disamakan dengan Ekspor Nikel","11:31 WIB","Negative"
"17 Desember 2019","Sepanjang 2019, PT Timah Salurkan Pinjaman Bergulir Rp 11,4 Miliar","11:19 WIB","Positive"
"17 Desember 2019","Jiwasraya Cari Dana Rp 13 Triliun, Bagaimana Mendapatkannya?","11:11 WIB","Negative"
"17 Desember 2019","Libur Natal dan Tahun Baru, BI Siapkan Uang Tunai Rp 105 Triliun","10:51 WIB","Positive"
"17 Desember 2019","Soal Ekspor Benih Lobster, Ini Penjelasan KKP","10:36 WIB","Negative"
"17 Desember 2019","Hari Ini Harga Emas Antam Naik Rp 2.000","10:10 WIB","Negative"
"17 Desember 2019","Rupiah Pagi Menguat ke Posisi Rp 14.005 Per Dollar AS","09:07 WIB","Positive"
"17 Desember 2019","Edhy Prabowo soal Ekspor Benih Lobster: Baru Bicara Rencana Saja Sudah Macam-macam...","08:40 WIB","Negative"
"17 Desember 2019","Sri Mulyani Masuk Daftar 100 Wanita Paling Berpengaruh di Dunia","08:12 WIB","Neutral"
"17 Desember 2019","Gojek Beli 5 Persen Saham Blue Bird?","07:08 WIB","Positive"
"18 Desember 2019","Menteri KKP Edhy Prabowo Diminta Hentikan Wacana Ekspor Benih Lobster","21:09 WIB","Positive"
"18 Desember 2019","Jaksa Agung Sebut Kerugian Negara Kasus Jiwasraya Rp 13,7 Triliun","19:51 WIB","Negative"
"18 Desember 2019","Kemendag Mulai Perketat Pengawasan Tata Niaga Impor","19:18 WIB","Positive"
"18 Desember 2019","Pasar Wait and See, Rupiah Ditutup Menguat Rp 13.988 Per Dollar AS","19:14 WIB","Positive"
"18 Desember 2019","Bantah Edhy, Susi Pamer Data Ekspor Lobster RI Meningkat Sejak 2016","18:52 WIB","Positive"
"18 Desember 2019","Bangun Infrastruktur Listrik, PLN Dapat Pinjaman Rp 7,917 Triliun","18:36 WIB","Positive"
"18 Desember 2019","Bea Masuk Barang Impor di Toko Online Ditargetkan Berlaku Awal 2020","18:11 WIB","Positive"
"18 Desember 2019","Garuda Indonesia Cari Dana Rp 12,6 Triliun untuk Bayar Utang","15:40 WIB","Positive"
"18 Desember 2019","Edhy soal Ekspor Benih Lobster: Saya Tidak Akan Mundur","15:06 WIB","Negative"
"18 Desember 2019","Nasib Jiwasraya, Main Saham Gorengan Berujung Gagal Bayar","14:10 WIB","Negative"
"18 Desember 2019","Kemendag Musnahkan Barang Sitaan Senilai Rp 15 Miliar, Apa Saja?","14:10 WIB","Positive"
"18 Desember 2019","Omnibus Law Jokowi, Kapan Efek Ekonominya Terasa?","13:49 WIB","Neutral"
"18 Desember 2019","Indonesia Akan Batasi Ekspor Bijih Nikel, Industri Baja Eropa Tuding Ini","12:00 WIB","Positive"
"18 Desember 2019","Pelemahan Ekonomi Global, Unilever Tak Mampu Capai Target Penjualan","11:02 WIB","Negative"
"18 Desember 2019","Hari Ini Harga Emas Antam Naik Rp 1.000","10:23 WIB","Negative"
"18 Desember 2019","Ini Sektor Pekerjaan yang Dinilai Aman Saat Memasuki Era Digital","09:45 WIB","Neutral"
"18 Desember 2019","Rupiah Diproyeksikan Bergerak Melemah Sepanjang Hari","09:24 WIB","Negative"
"18 Desember 2019","IMF: Utang Swasta yang Berisiko Tinggi Bisa Sebabkan Ekonomi Global Makin Melemah","07:26 WIB","Negative"
"18 Desember 2019","Sri Mulyani Bakal Turunkan Ambang Batas Bea Impor","06:28 WIB","Positive"
"18 Desember 2019","7 Fakta Penyelundupan Mobil Mewah yang Berpotensi Rugikan Negara Rp 647,5 Miliar","05:18 WIB","Negative"
"19 Desember 2019","Libur Natal dan Tahun Baru, BTN Siapkan Uang Tunai Rp 21,2 Triliun","19:52 WIB","Positive"
"19 Desember 2019","Dana Desa dan Transfer Daerah Mengendap Rp 234 Triliun, Kok Bisa?","18:24 WIB","Negative"
"19 Desember 2019","Trump Dimakzulkan, Rupiah Ditutup Menguat Tipis","18:07 WIB","Positive"
"19 Desember 2019","Bank Mandiri: Pertumbuhan Ekonomi RI 5 Persen di Akhir 2019","17:39 WIB","Positive"
"19 Desember 2019","BI Proyeksi Ekonomi RI Tumbuh hingga 5,5 Persen di 2020","17:00 WIB","Positive"
"19 Desember 2019","Defisit APBN Rp 369,8 Triliun Per November 2019, Ini Kata Sri Mulyani","14:45 WIB","Negative"
"19 Desember 2019","Akhir Tahun, BNI Siapkan Uang Tunai Rp 16,9 Triliun Per Minggu","13:46 WIB","Positive"
"19 Desember 2019","Kembangkan Teknologi, BTN Anggarkan Modal Rp 500 Miliar","12:31 WIB","Positive"
"19 Desember 2019","Harga Emas Antam Turun Rp 1.000, Cek Daftar Lengkapnya","11:13 WIB","Positive"
"19 Desember 2019","Tunggu Data BI, Gerak Rupiah Akan Terbatas","11:03 WIB","Neutral"
"19 Desember 2019","Boeing Hentikan Produksi 737 Max, Ekonomi AS Kian Tertekan","10:25 WIB","Negative"
"19 Desember 2019","Transaksi Harbolnas 2019 Diperkirakan Mencapai Rp 9 Triliun","10:01 WIB","Positive"
"19 Desember 2019","Mentan Khawatir Wabah Flu Babi di Sumut Ganggu Ekspor RI","09:08 WIB","Negative"
"19 Desember 2019","[POPULER MONEY] Sri Mulyani Mau Turunkan Bea Impor | Edhy Prabowo Ogah Mundur","07:21 WIB","Neutral"
"20 Desember 2019","Kredit Korporasi Seret, Pemerintah Minta OJK Percepat Transmisi Bunga Bank","20:10 WIB","Positive"
"20 Desember 2019","Isi BBM Dapat Cashback Hingga Rp 25.000, Ini Caranya","20:09 WIB","Neutral"
"20 Desember 2019","Ini Penyebab Serbuan Barang Impor Ilegal Menurut Sri Mulyani","17:23 WIB","Negative"
"20 Desember 2019","Tak Terganggu Pemakzulan Trump, Rupiah Ditutup Menguat di Akhir Pekan","17:10 WIB","Positive"
"20 Desember 2019","RI Diserbu Barang Impor llegal, Ini Instruksi Sri Mulyani","16:42 WIB","Negative"
"20 Desember 2019","Sri Mulyani Lantik Mantan Dirjen Pajak hingga Wamenkeu Jadi Dewan Pengawas Perpajakan","16:37 WIB","Positive"
"20 Desember 2019","4 Jurus Jitu Investasi Aman di Reksa Dana Ala Bahana Sekuritas","15:37 WIB","Neutral"
"20 Desember 2019","Jokowi: Ekspor RI Masih Didominasi Perusahaan Besar","14:50 WIB","Negative"
"20 Desember 2019","5 Tips Rencanakan Anggaran Awal Tahun agar Bisnis Kecil Untung Gede","14:05 WIB","Positive"
"20 Desember 2019","Jokowi: Saya Tidak Mau Pasar Kita Dibanjiri Produk Impor","12:28 WIB","Positive"
"20 Desember 2019","Hari Ini, Harga Emas Antam Tetap Rp 751.000 Per Gram","12:13 WIB","Neutral"
"20 Desember 2019","Cerita Bocah 8 Tahun, Sukses Jadi Youtuber dengan Penghasilan Rp 364 Miliar","11:03 WIB","Neutral"
"20 Desember 2019","Rupiah Tidak Terdorong Sentimen Pemakzulan Donald Trump","09:40 WIB","Positive"
"20 Desember 2019","Kaleidoskop 2019: Harga Tiket Pesawat Mahal!","06:18 WIB","Negative"
"21 Desember 2019","Menko Airlangga Yakin Bisa Ekspor 1 Juta Kendaraan Meski Permintaan Lesu, Mengapa?","12:27 WIB","Positive"
"22 Desember 2019","Kata Jokowi, Perputaran Uang dari Burung Kicau Tembus Rp 1,7 Triliun","18:30 WIB","Positive"
"22 Desember 2019","Jokowi Pernah Tawar Burung Kicau Rp 600 Juta, Oleh Pemiliknya Ditolak!","17:03 WIB","Neutral"
"22 Desember 2019","Jadi Sumber Duit, Pelihara Burung Kicau Sudah Dianggap Investasi","16:36 WIB","Neutral"
"22 Desember 2019","Sepekan Terakhir, Aksi Jual Asing di Pasar Obligasi Domestik Capai Rp 1,94 Triliun","14:11 WIB","Positive"
"22 Desember 2019","Ditantang Jokowi Kurangi Impor BBM, Ini Jawaban Ahok","13:57 WIB","Positive"
"22 Desember 2019","Kenapa Harga Burung Kicau di Indonesia Bisa Sampai Ratusan Juta?","12:11 WIB","Neutral"
"23 Desember 2019","Wishnutama Ingin Harga Tiket Pesawat Bisa Lebih Murah","21:03 WIB","Positive"
"23 Desember 2019","Impor Mobil Listrik, PLN Harap Ada Relaksasi Pajak","20:03 WIB","Positive"
"23 Desember 2019","Rupiah Loyo di Musim Liburan, Apa Penyebabnya?","19:27 WIB","Negative"
"23 Desember 2019","Bulog Dapat Suntikan Dana Rp 1 Triliun dari Bank BJB","18:48 WIB","Positive"
"23 Desember 2019","Barang Impor Rp 42.000 Kena Bea Masuk, Bagaimana Buku?","18:47 WIB","Negative"
"23 Desember 2019","Tekan Konsumsi BBM, PLN Impor Mobil Listrik untuk Pejabat Seharga Rp 1 Miliar","18:30 WIB","Positive"
"23 Desember 2019","Siap-siap, Beli Barang Impor di E-commerce Rp 42.000 Kena Bea Masuk","18:13 WIB","Negative"
"23 Desember 2019","Generasi Milenial Perlu Investasi Emas, Ini Alasannya","16:19 WIB","Neutral"
"23 Desember 2019","Bahas Daftar Negatif Investasi, Prabowo Sambangi Kantor Menko Perekonomian","15:20 WIB","Positive"
"23 Desember 2019","Menerbangkan Kembali Sang Garuda yang Tengah Terpuruk","11:12 WIB","Negative"
"23 Desember 2019","Resmikan B30, Jokowi: Jangan-jangan Masih Ada yang Suka Impor BBM...","10:38 WIB","Positive"
"23 Desember 2019","Masih Ingat Janji Jokowi Bangun 5 Kilang Minyak?","10:07 WIB","Neutral"
"23 Desember 2019","Awali Pekan, Nilai Tukar Rupiah Menguat","09:37 WIB","Positive"
"23 Desember 2019","Berkat Marketplace, Omzet Marissa Capai Rp 100 Juta Per Bulan","09:11 WIB","Neutral"
"23 Desember 2019","[POPULER MONEY] Tantangan Jokowi ke Ahok | Alasan Harga Burung Bisa Capai Ratusan Juta Rupiah","05:40 WIB","Neutral"
"24 Desember 2019","Harga Emas Sentuh Level Tertinggi dalam 8 Pekan Terakhir","16:51 WIB","Negative"
"24 Desember 2019","Ketimbang Barang, Warren Buffett Berikan Saham sebagai Kado Akhir Tahun","13:39 WIB","Neutral"
"24 Desember 2019","Rusak Iklim Investasi, Alasan Menkominfo Blokir Situs IndoXXI Cs","12:40 WIB","Negative"
"24 Desember 2019","Edhy Persilakan Investasi Asing di Perikanan, tetapi...","12:09 WIB","Positive"
"24 Desember 2019","Berkaca Pada Ahok, Bolehkah Kader Parpol Jadi Komisaris BUMN?","12:02 WIB","Neutral"
"24 Desember 2019","5 Fakta soal Belanja Barang Impor Via E-Commerce Kena Pajak","11:09 WIB","Neutral"
"24 Desember 2019","Pertumbuhan Ekonomi RI Tertinggi Ketiga di Dunia?","10:21 WIB","Positive"
"24 Desember 2019","Secara Aturan, Denda Sejuta Rupiah karena e-Toll Hilang Dibenarkan","10:04 WIB","Neutral"
"24 Desember 2019","Ini Lokasi Berlibur yang Tawarkan Harga Diskon Akhir Tahun","08:10 WIB","Neutral"
"24 Desember 2019","[POPULER MONEY] Ahok Dapat Jabatan Baru di Pertamina | Jokowi: Masih Ada yang Suka Impor BBM","06:07 WIB","Neutral"
"24 Desember 2019","Beli Barang Impor Via E-Commerce Mulai Rp 42.000 Kena Pajak, Bagaimana di Negara Lain?","05:37 WIB","Negative"
"25 Desember 2019","Libur Natal, TMII Tawarkan Harga Khusus","15:22 WIB","Neutral"
"25 Desember 2019","Malaysia Larang Impor Babi dari RI, Ini Kata Mentan","14:10 WIB","Negative"
"25 Desember 2019","Harga Tiket Masuk ke Ragunan, Ini Rinciannya","13:40 WIB","Neutral"
"25 Desember 2019","Promo Hotel Hingga Rp 1 Juta untuk Liburan Akhir Tahun, Mau?","11:45 WIB","Neutral"
"25 Desember 2019","Beli Saham IPO Selalu Untung? Cek Faktanya","06:47 WIB","Neutral"
"26 Desember 2019","INACA Minta Pemerintah Tarapkan Avtur Satu Harga","20:37 WIB","Positive"
"26 Desember 2019","Jadi Pengelola Bandara Komodo, Changi Bakal Investasi Rp 1,2 Triliun","20:03 WIB","Positive"
"26 Desember 2019","Menkop Ungkap Strategi Dorong Ekspor Produk UKM","18:10 WIB","Positive"
"26 Desember 2019","Teknologi Penting untuk Dongkrak Daya Saing Ekspor UKM","18:09 WIB","Positive"
"26 Desember 2019","Rupiah Ditutup Menguat, Terdorong Sentimen Penguatan IHSG","17:37 WIB","Positive"
"26 Desember 2019","Edhy Prabowo Soal Ekspor Benih Lobster: Belum Ada Keputusan Final","17:28 WIB","Positive"
"26 Desember 2019","Ditopang Penerbangan Internasional, Pendapatan AirNav Rp 3,7 Triliun","17:18 WIB","Positive"
"26 Desember 2019","2020, Pemerintah Buka Peluang Impor Daging Sapi dan Kerbau","16:23 WIB","Positive"
"26 Desember 2019","Akhir Tahun, Hypermart Beri Harga Promo","11:40 WIB","Positive"
"26 Desember 2019","Rupiah Pagi Menguat ke Level Rp 13.975 Per Dollar AS","10:16 WIB","Positive"
"26 Desember 2019","Pasca Libur Natal, Harga Emas Antam Naik Rp 6.000 Per Gram","09:36 WIB","Negative"
"26 Desember 2019","Realisasi Investasi, Kepala BKPM: Utang Saya Masih Rp 500 Triliun Lebih...","08:40 WIB","Negative"
"27 Desember 2019","Kewajiban Neto Investasi Internasional Indonesia Turun","20:53 WIB","Negative"
"27 Desember 2019","Edhy Sebut Ekspor Benih Lobster Tinggal Cerita, Ini Penjelasan KKP","18:37 WIB","Positive"
"27 Desember 2019","Dirjen Bea Cukai Tanggapi Petisi: Ini untuk Menumbuhkan Bisnis Dalam Negeri","17:38 WIB","Positive"
"27 Desember 2019","BI: Modal Asing ke Indonesia Capai Rp 266 Triliun, Rupiah Stabil","17:07 WIB","Positive"
"27 Desember 2019","Saatnya Evaluasi Investasi di Akhir Tahun, Ini Alasannya","15:32 WIB","Neutral"
"27 Desember 2019","Kantor Fintech Ilegal Digerebek Polisi, Ini Kata Satgas Waspada Investasi","14:04 WIB","Negative"
"27 Desember 2019","Jiwasraya Gelontorkan Rp 13,5 Miliar untuk Manchester City, Ini Rinciannya","13:00 WIB","Negative"
"27 Desember 2019","Soal Jiwasraya Beli Saham Perusahaan Erick Thohir, Ini Kata Jubir BUMN","11:33 WIB","Negative"
"27 Desember 2019","Hari Ini, Harga Emas Antam Naik Rp 4.000","11:13 WIB","Negative"
"27 Desember 2019","Penurunan Bea Masuk Impor Untungkan Produk UKM, Mengapa?","10:18 WIB","Positive"
"27 Desember 2019","Santa Claus Rally, Rupiah Dibuka Menguat Tipis","09:44 WIB","Positive"
"27 Desember 2019","Dipecat, Mantan CEO Boeing Kantongi Ratusan Miliar Rupiah","07:50 WIB","Neutral"
"27 Desember 2019","INACA Ingin Pemasok Avtur Swasta Tersedia di Beberapa Bandara","07:00 WIB","Positive"
"27 Desember 2019","INACA Minta Pemerintah Turunkan Batas Larangan Impor Komponen Pesawat","05:13 WIB","Positive"
"28 Desember 2019","Pesan KSPI untuk Pengusaha: Jangan Jadi Drakula Bisnis","15:54 WIB","Negative"
"28 Desember 2019","Pembangunan PLTA Batang Toru Jadi Wujud Investasi Hijau Sektor Energi","12:30 WIB","Positive"
"28 Desember 2019","Simpang Siur Rencana Edhy Cabut Larangan Ekspor Benih Lobster Era Susi","11:45 WIB","Negative"
"28 Desember 2019","Kepala BKPM Yakin Indonesia Tak Alami Resesi Ekonomi pada 2020","10:49 WIB","Positive"
"28 Desember 2019","Survei: Sambut 2020, Pebisnis RI Optimistis Raup Keuntungan","07:32 WIB","Positive"
"28 Desember 2019","BKPM Yakin Realisasi Investasi 2019 Lampaui Target","07:02 WIB","Positive"
"28 Desember 2019","Kepala BKPM Akui Kenaikan Upah Bakal Pengaruhi Investasi di RI","06:28 WIB","Positive"
"29 Desember 2019","Diperpanjang, Ini Jadwal Operasional Bank Mandiri Pada 31 Desember","17:07 WIB","Positive"
"29 Desember 2019","Saham Amazon Pecah Rekor, Jeff Bezos Kembali Jadi Orang Terkaya Dunia","12:13 WIB","Neutral"
"29 Desember 2019","Selain Tarif Listrik, Harga Biosolar Dipastikan Tak Naik Pada Awal 2020","10:23 WIB","Positive"
"30 Desember 2019","Pengamat Sebut Produk Jiwasraya Investasi Skema Ponzi","21:07 WIB","Neutral"
