"date","title","time","class"
"20 September 2019","2020, Pelabuhan Kargo dan Wisata di Labuan Bajo akan Terpisah","16:58 WIB","Neutral"
"20 September 2019","Tak Mampu Kabur dari Zona Merah, IHSG Ditutup Turun ke 6.231","16:18 WIB","Negative"
"20 September 2019","Akan Beroperasi, 30.000 Kendaraan Diprediksi Lewati Tol Kunciran-Serpong Tiap Harinya","15:04 WIB","Positive"
"20 September 2019","Rupiah Dinilai Stabil, Gubernur BI: Terima Kasih Pelaku Usaha","14:47 WIB","Positive"
"20 September 2019","BI Catat Aliran Modal Asing Capai Rp189,9 Triliun","14:21 WIB","Positive"
"20 September 2019","Beroperasi Oktober, Tarif Tol Kunciran-Serpong Rp1.000/Km","14:14 WIB","Positive"
"20 September 2019","Dinantikan Masyarakat, Ruas Tol Kunciran-Serpong Beroperasi Bulan Depan","14:08 WIB","Positive"
"20 September 2019","Jokowi Berharap China Tambah Impor CPO Indonesia","14:00 WIB","Positive"
"20 September 2019","10 Bali Baru Geliatkan Bisnis Kapal Wisata di Indonesia","13:03 WIB","Positive"
"20 September 2019","Beroperasi November, Jalan Tol Layang Terpanjang di RI Diuji Coba Senin Depan","12:16 WIB","Positive"
"20 September 2019","Jeda Makan Siang, IHSG Tergelincir ke 6.217","11:42 WIB","Negative"
"20 September 2019","Pagi-Pagi, Menteri Basuki Cek Tol Kunciran-Serpong","09:49 WIB","Neutral"
"20 September 2019","Emas Antam Naik Rp4.000, Cek Harga Terbarunya di Sini","09:25 WIB","Negative"
"20 September 2019","Rupiah Melemah ke Rp14.081/USD Pasca-BI Turunkan Suku Bunga","09:17 WIB","Negative"
"20 September 2019","IHSG Dibuka Rebound ke 6.254 Jelang Akhir Pekan","09:10 WIB","Positive"
"20 September 2019","2 Bulan Berlalu, Penangangan Tumpahan Minyak Karawang Sesuai Standar Global?","08:53 WIB","Negative"
"20 September 2019","Harga Emas Tertekan Pemangkasan Suku Bunga The Fed","08:26 WIB","Positive"
"20 September 2019","Kesepakatan Brexit Bikin Dolar AS Tumbang","08:18 WIB","Positive"
"20 September 2019","Muncul Kekhawatiran Pasokan Kurang, Harga Minyak Naik","08:11 WIB","Negative"
"20 September 2019","Wall Street Terombang-ambing karena Saham Microsoft dan Apple","08:00 WIB","Negative"
"21 September 2019","5 Perangko Termahal di Dunia, Harganya Sampai Miliaran Rupiah","18:31 WIB","Neutral"
"21 September 2019","Kumpulkan Pengusaha Se-ASEAN, Japnas Raih Kerja Sama Rp3 Triliun","18:09 WIB","Positive"
"21 September 2019","Milenial Harus Punya 3 Kemampuan Ini jika Ingin Investasi","13:05 WIB","Neutral"
"21 September 2019","Akhir Pekan, Harga Emas Antam Naik Rp7.000","11:12 WIB","Negative"
"21 September 2019","Sambut Bulan Inklusi, MNC Sekuritas Edukasi ke Komunitas Menabung Saham dan Mahasiswa","10:54 WIB","Positive"
"21 September 2019","Harga Minyak Tergelincir di Tengah Kekhawatiran Baru Perang Dagang","10:03 WIB","Positive"
"21 September 2019","6 Fakta Sinyal Resesi Global hingga Ekonomi RI Sering Masuk Angin","09:21 WIB","Negative"
"21 September 2019","Harga Emas berjangka Naik di Tengah Investor Cari Aman","09:09 WIB","Negative"
"21 September 2019","Kunciran-Serpong 98%, Sebentar Lagi Dilewati 30.000 Kendaraan","07:04 WIB","Positive"
"21 September 2019","Wanita Pertama yang Berprofesi sebagai Pelaut, Begini Pengorbanannya","06:04 WIB","Neutral"
"22 September 2019","MNC Sekuritas Dorong Generasi Milenial Yogyakarta untuk Investasi Saham","20:35 WIB","Positive"
"22 September 2019","Pertamina Beli 650 Ribu Minyak Exxon dari Blok Cepu","17:16 WIB","Positive"
"23 September 2019","IMB Mau Dihapus, Menteri Basuki: Semangatnya untuk Menarik Investasi","21:58 WIB","Positive"
"23 September 2019","Segini Duit Dihabiskan Pertamina untuk Tutup Kebocoran Minyak","21:53 WIB","Negative"
"23 September 2019","Wall Street Lesu Harap-Harap Cemas Negosiasi Dagang As-China","21:41 WIB","Negative"
"23 September 2019","Negara Bisa Dapat Rp400 Triliun dari Kenaikan Cukai Rokok 23%?","21:02 WIB","Positive"
"23 September 2019","Pertamina Klaim Sudah Tutup Kebocoran Minyak Karawang","20:20 WIB","Positive"
"23 September 2019","Akhirnya, Proyek Tol Tanggul Rob Semarang-Demak Rp15,3 Triliun Diteken","19:04 WIB","Positive"
"23 September 2019","Rupiah Sore Ini Melemah Tipis ke Rp14.085/USD","17:39 WIB","Negative"
"23 September 2019","Jokowi Siapkan Anggaran Ibu Kota Pindah Rp2 Triliun pada 2020","17:06 WIB","Positive"
"23 September 2019","Spanduk Donasi Tersorot di Siaran TV, Viral dan Langsung Terkumpul Rp14 Miliar","17:04 WIB","Neutral"
"23 September 2019","Soal Investasi, Hati-Hati RI Rentan Pembalikan Dana Asing","17:02 WIB","Negative"
"23 September 2019","Sederet Alasan Bisnis Air Minum Harus Ikuti Industri 4.0","16:41 WIB","Neutral"
"23 September 2019","Terjerat di Zona Merah, IHSG Melemah ke 6.206","16:18 WIB","Negative"
"23 September 2019","Viral Video Kocak Memasak Koin Recehan, Ketika Matang Jadi Apa?","16:17 WIB","Neutral"
"23 September 2019","Ekonomi Argentina Terancam Resesi, Industri Kondom Langsung Merosot","16:07 WIB","Negative"
"23 September 2019","BTS Sumbang Ekonomi Korsel hingga USD37 Miliar","16:05 WIB","Positive"
"23 September 2019","Jeda Siang, IHSG Tergelincir ke 6.213","12:14 WIB","Negative"
"23 September 2019","Penjualan Listrik Naik, PLN Raup Laba Bersih Rp7,35 Triliun","10:32 WIB","Positive"
"23 September 2019","Harga Emas Turun Seceng ke Rp762.000/Gram di Awal Pekan","09:54 WIB","Positive"
"23 September 2019","Perdana di Bursa, Saham Optima Metal Sinergi Meroket hingga 68,89%","09:48 WIB","Positive"
"23 September 2019","Rupiah Dibuka Melemah ke Rp14.075/USD saat Dolar Menguat di Asia","09:37 WIB","Negative"
"23 September 2019","Awali Pekan Ini, IHSG Dibuka Menguat ke 6.244","09:07 WIB","Positive"
"23 September 2019","IHSG Berpotensi Mixed di 6.220-6.320","08:46 WIB","Negative"
"23 September 2019","Fakta-Fakta Kilang Minyak Arab Saudi Diserang hingga Nasib IPO Aramco","08:14 WIB","Negative"
"24 September 2019","Proyek Kereta Semicepat Jakarta-Surabaya Habiskan Rp60 Triliun","22:20 WIB","Neutral"
"24 September 2019","Anggaran Subsidi Sudah Tersedot Rp103,4 Triliun","22:14 WIB","Negative"
"24 September 2019","Tarif Kereta Semicepat Jakarta-Surabaya Cuma Rp400.000","22:06 WIB","Positive"
"24 September 2019","Saham Teknologi Melesat, Wall Street Dibuka Menguat","21:54 WIB","Positive"
"24 September 2019","Penerimaan Pajak Lesu, Sri Mulyani: Ekonomi Alami Penurunan","20:44 WIB","Negative"
"24 September 2019","Penerimaan Pajak Baru Rp801,1 Triliun hingga Agustus","20:37 WIB","Negative"
"24 September 2019","Mulai Tahun Depan Pengangguran Dapat Rp500 Ribu/Bulan","20:00 WIB","Negative"
"24 September 2019","Utang Pemerintah Capai Rp4.680 Triliun hingga Agustus 2019","19:34 WIB","Negative"
"24 September 2019","Tumbuh Melambat, Penerimaan Negara Baru Rp1.189 Triliun","19:25 WIB","Negative"
"24 September 2019","'Jeritan' Greta Thunberg soal Ambisi Ekonomi Sita Perhatian KTT Iklim PBB","18:59 WIB","Negative"
"24 September 2019","Defisit APBN 2019 Kian Melebar, Tembus Rp199 Triliun","17:25 WIB","Negative"
"24 September 2019","Rupiah Merana ke Rp14.113/USD di Tengah Aksi Demo","17:18 WIB","Negative"
"24 September 2019","Melemah 1,11%, IHSG Tak Mampu Keluar dari Jeratan Zona Negatif","16:20 WIB","Negative"
"24 September 2019","Lambatnya Investasi karena Pemda Sering Buat Aturan Perizinan Baru","16:00 WIB","Negative"
"24 September 2019","Bukan karena Demo, IHSG-Rupiah Lemas Tersengat Perang Dagang","15:32 WIB","Negative"
"24 September 2019","Viral, Misteri Pahlawan Sedih di Uang Rp5.000 dan Rp50.000","14:31 WIB","Neutral"
"24 September 2019","LPS Pastikan Aksi Mahasiswa Tak Ganggu Investasi di Perbankan","13:46 WIB","Positive"
"24 September 2019","Kisah Bos Maskapai Pramugari Berbikini yang Jadi Pebisnis Wanita Paling Berpengaruh di Asia","13:03 WIB","Neutral"
"24 September 2019","BRI Ajak Debitur Korporasi Implementasikan Praktik Keuangan Berkelanjutan","12:22 WIB","Positive"
"24 September 2019","Jeda Siang, IHSG Terperosok Makin Dalam ke 6.128","12:14 WIB","Negative"
"24 September 2019","Investasi Rp15,3 Triliun, Proyek Tol Semarang-Demak Ditargetkan Rampung 2022","11:26 WIB","Positive"
"24 September 2019","Daftar 25 Pebisnis Wanita Paling Berpengaruh di Asia","11:02 WIB","Neutral"
"24 September 2019","Rupiah Dibuka Melemah Dekati Rp14.100/USD","09:53 WIB","Negative"
"24 September 2019","Kembali Naik, Harga Emas Antam Dibanderol Rp765.000/Gram","09:32 WIB","Negative"
"24 September 2019","Tak Mampu Keluar dari Zona Merah, IHSG Dibuka Melemah di 6.188","09:05 WIB","Negative"
"24 September 2019","IHSG Berpotensi Mixed, Intip Rekomendasi Saham Hari Ini","08:47 WIB","Positive"
"24 September 2019","Dolar Menguat saat Zona Euro Khawatirkan Resesi Ekonomi","08:35 WIB","Negative"
"24 September 2019","Harga Minyak Mentah Naik 1% di Tengah Kekhawatiran Pasokan Arab Saudi","08:17 WIB","Negative"
"24 September 2019","Investor Cari Aman Buat Harga Emas Berjangka Melonjak 1,1%","08:04 WIB","Negative"
"24 September 2019","Kenaikan Saham Apple Tak Mampu Buat Wall Street Bergerak Banyak","07:52 WIB","Positive"
"25 September 2019","Wall Street Dibuka Lesu di Tengah Kenaikan Saham Nike","21:12 WIB","Negative"
"25 September 2019","Dari Skateboard, Kisah Tony Hawk Dapatkan Ratusan Ribu Dolar AS","19:17 WIB","Neutral"
"25 September 2019","Sasar Milenial, MNC Sekuritas Buka Galeri Investasi di Universitas Sahid Surakarta","19:12 WIB","Positive"
"25 September 2019","Terkenal di Dunia Skateboard, Bisnis Tony Hawk Digawangi Adiknya","18:07 WIB","Neutral"
"25 September 2019","Rupiah Kian Melemah ke Rp14.151/USD","17:51 WIB","Negative"
"25 September 2019","Pengusaha Minta Harga Gas Diturunkan Jadi USD6 per MMBTU","16:45 WIB","Negative"
"25 September 2019","IHSG Akhirnya Keluar dari 'Penjara' Zona Merah","16:19 WIB","Positive"
"25 September 2019","Paparkan Perkembangan Bisnis, MNC Group Gelar Investor Gathering","14:33 WIB","Positive"
"25 September 2019","Ingatkan Resesi, Jokowi Tagih Menteri Percepat Investasi","14:22 WIB","Negative"
"25 September 2019","Ganggu Ekonomi, Langit Merah Jambi seperti di Film Star Wars?","12:30 WIB","Neutral"
"25 September 2019","Siang Ini, IHSG melemah ke Level 6.120","12:21 WIB","Negative"
"25 September 2019","Listing Perdana, Saham Nusantara Almazia Meroket 50%","10:10 WIB","Positive"
"25 September 2019","Rupiah Dibuka Melemah ke Rp14.135/USD","10:04 WIB","Negative"
"25 September 2019","Harga Emas Naik Rp4.000 Menjadi Rp769.000/Gram","09:24 WIB","Negative"
"25 September 2019","Di Zona Merah dari Awal Pekan, IHSG Kembali Dibuka Melemah ke 6.121","09:11 WIB","Negative"
"25 September 2019","IHSG Berpotensi Mixed di Tengah Aksi Jual Asing","08:57 WIB","Negative"
"25 September 2019","Dolar Amerika Serikat Tertekan Suramnya Data Ekonomi","08:40 WIB","Positive"
"25 September 2019","Harga Minyak Mentah Anjlok hingga 2% di Tengah Memanasnya Perang Dagang","08:18 WIB","Positive"
"25 September 2019","Harga Emas Berjangka Berjaya di Tengah Kejatuhan Wall Street","08:06 WIB","Negative"
"25 September 2019","Bisnis Kopi, Bos Penantang Starbucks Ini Jadi Miliarder Kurang dari 20 Bulan","06:45 WIB","Neutral"
"26 September 2019","Hadapi Karhutla, Perlu Pengawasan Korporasi dan Tindakan Tegas","21:33 WIB","Negative"
"26 September 2019","Pemerintah Alokasikan Rp2 Triliun untuk Ibu Kota Baru, Apa Cukup?","19:17 WIB","Positive"
"26 September 2019","Bappenas: Pembangunan Ibu Kota Baru Jadi Penahan Dampak Resesi Ekonomi Global","17:54 WIB","Positive"
"26 September 2019","Rupiah Bergerak Liar, Sore Ini ke Rp14.165/USD","17:33 WIB","Negative"
"26 September 2019","Amanah Anggota BPK Terpilih, Haram Korupsi!","17:24 WIB","Neutral"
"26 September 2019","Laba Bersih PGN Berpotensi Minus Rp244 Miliar","17:17 WIB","Negative"
"26 September 2019","Sri Mulyani Siapkan Rp5 Triliun untuk Mitigasi Bencana","17:06 WIB","Negative"
"26 September 2019","Ekonomi Lesu, Pelonggaran Moneter Diproyeksi Berlanjut hingga Akhir 2020","16:29 WIB","Negative"
"26 September 2019","Balas Dendam, IHSG Ditutup Meroket hingga 1,37% ke 6.230","16:16 WIB","Positive"
"26 September 2019","Sri Mulyani Siapkan Dana Cadangan Rp10 Triliun, untuk Apa?","15:52 WIB","Neutral"
"26 September 2019","Anggaran Kartu Sembako Rp28,1 Triliun, Orang Miskin Dapat Rp150.000/Bulan","14:27 WIB","Negative"
"26 September 2019","Tok! Paripurna Sahkan 5 Anggota BPK Terpilih Periode 2019-2024","14:16 WIB","Positive"
"26 September 2019","Menhub Minta AP II Perpanjang Runway Bandara Bangka Belitung","13:48 WIB","Positive"
"26 September 2019","Turis Asing Belanja Rp5 Juta Bisa Klaim Pengembalian PPN","12:35 WIB","Positive"
"26 September 2019","Jeda Siang Ini, IHSG Terus Naik Dekati 6.200","12:24 WIB","Positive"
"26 September 2019","Usulan Wapres JK agar Harga Kopi Tak Makin Murah","12:12 WIB","Positive"
"26 September 2019","Wapres JK Bicara soal Merosotnya Harga Kopi Dunia","11:33 WIB","Negative"
"26 September 2019","Viral Gedung DPR Dijual Rp10.000, Bisa Nego Lagi!","10:47 WIB","Neutral"
"26 September 2019","Harga Emas Antam Turun Rp7.000 Dibanderol Rp762.000/Gram","10:06 WIB","Positive"
"26 September 2019","Rupiah Dibuka Melemah Tipis di Rp14.158/USD Tertekan Keperkasaan Dolar","09:57 WIB","Negative"
"26 September 2019","Awali Perdagangan, IHSG Mulai Menanjak ke 6.168","09:12 WIB","Positive"
"26 September 2019","Pasar Lagi Masa Penyembuhan, IHSG Berpotensi Menguat","08:58 WIB","Positive"
"26 September 2019","Dolar Rebound Terhadap 6 Mata Uang Utama","08:49 WIB","Negative"
"26 September 2019","Harga Emas Melemah Usai 3 Hari Berlari Menuju Puncaknya","08:39 WIB","Positive"
"26 September 2019","Harga Minyak Mentah Anjlok 1% di Tengah Kenaikan Tak Terduga Pasokan AS","08:10 WIB","Positive"
"27 September 2019","IHSG Sepekan Lesu, Kapitalisasi Pasar Merosot","21:22 WIB","Negative"
"27 September 2019","Menanti Sejumlah Data Ekonomi AS, Wall Street Menguat","21:15 WIB","Positive"
"27 September 2019","Presiden Jokowi Butuh Rp375 Triliun untuk Bangun 2.500 Km Jalan Tol","18:20 WIB","Positive"
"27 September 2019","Jelang Akhir Pekan, Rupiah Galau ke Rp14.172/USD","17:36 WIB","Negative"
"27 September 2019","Bisnis Jastip Nakal Terbongkar, Ternyata Begini Aksinya Gelapkan iPhone 11","16:42 WIB","Negative"
"27 September 2019","Bea Cukai Beberkan Bahayanya Bisnis Jastip","16:27 WIB","Negative"
"27 September 2019","Tak Mampu Keluar dari Zona Merah, IHSG Melemah 6.196 Jelang Akhir Pekan","16:15 WIB","Negative"
"27 September 2019","Elon Musk Jual Rumah Rp54,9 Miliar, Begini Isinya yang Super 'Wah'","14:25 WIB","Neutral"
"27 September 2019","Posisi Investasi Internasional Indonesia Merangkak Naik","13:59 WIB","Positive"
"27 September 2019","Punya Kekayaan Rp9,2 Triliun, Miliarder Ini Kian Berjaya di Filipina","13:10 WIB","Neutral"
"27 September 2019","IHSG Terperosok Semakin Dalam ke 6.202 di Jeda Siang Ini","11:41 WIB","Negative"
"27 September 2019","Menhub Akan Perpanjang Runway Bandara Rendani Manokwari","10:19 WIB","Positive"
"27 September 2019","Tak Bergerak, Harga Emas Antam Dibanderol Rp762.000/Gram","09:55 WIB","Neutral"
"27 September 2019","Dolar Perkasa, Rupiah Tertekan Dekati Rp14.200/USD","09:36 WIB","Negative"
"27 September 2019","IHSG Dibuka Tergelincir ke Level 6.214","09:10 WIB","Negative"
"27 September 2019","IHSG berpotensi Mixed di Kisaran 6.200-6.265","08:54 WIB","Negative"
"27 September 2019","Harga Minyak Bergerak Datar Usai Pentagon Tanggapi soal Kilang Arab Saudi","08:45 WIB","Neutral"
"27 September 2019","Dolar Menguat di Tengah Ketegangan Politik AS dan Suramnya Ekonomi Eropa","08:21 WIB","Negative"
"27 September 2019","Usai Turun Tajam, Harga Emas Berjangka Naik Tipis","08:11 WIB","Negative"
"27 September 2019","Kekayaan Rp71,9 Triliun, Bos Pelabuhan Ini Raih Angin Segar dari Perang Dagang","06:06 WIB","Positive"
"28 September 2019","Indonesia Ekspor Ikan ke Vietnam Senilai Rp911 Juta","21:21 WIB","Positive"
"28 September 2019","Cari Rumah Murah? Siapkan Budget Rp138 Juta","19:17 WIB","Neutral"
"28 September 2019","Menko Darmin Setujui 2 Kawasan Ekonomi Khusus di Batam","16:04 WIB","Positive"
"28 September 2019","Pesan Menko Darmin ke Pejabat BP Batam: Kurangi Hambatan Investasi","13:09 WIB","Positive"
"28 September 2019","Penyaluran KPR Subsidi Capai Rp5,57 Triliun di September","11:29 WIB","Positive"
"28 September 2019","Harga Emas Antam Turun Jadi Rp761.000/Gram","11:17 WIB","Positive"
"28 September 2019","Harga Pangan Hari Ini, Cabai Rawit Merah Dijual Rp56.820/Kg","10:53 WIB","Negative"
"28 September 2019","Harga Emas Berjangka Tertekan Data Ekonomi AS","10:14 WIB","Positive"
"28 September 2019","Harga Minyak Turun, Investor Khawatir Pasokan Menyusut","09:36 WIB","Positive"
"29 September 2019","3 Bisnis yang Berikan Cuan Besar di Asia","21:36 WIB","Neutral"
"29 September 2019","Tak Semua Mahal, Harga Gas di Indonesia USD5/MMBTU","18:38 WIB","Positive"
"29 September 2019","BBM Satu Harga Berlanjut hingga 2024, Ditargetkan Capai 500 Titik","17:43 WIB","Positive"
"29 September 2019","Ibu Kota Baru Pakai Jargas, Impor LPG Bakal Berkurang Drastis","12:23 WIB","Positive"
"29 September 2019","8 Fakta Kereta Semicepat, Tarif Rp400.000 hingga Anggaran Rp60 Triliun","09:15 WIB","Negative"
"29 September 2019","Kisah Wanita Berpengaruh Se-Asia, Ternyata Dahulu Pekerja Paruh Waktu di Restoran","06:26 WIB","Neutral"
"30 September 2019","Pangeran Arab: Perang dengan Iran Menghancurkan Ekonomi Global","21:32 WIB","Negative"
"30 September 2019","11 Mobil Jadul yang Layak Dijadikan Investasi","21:12 WIB","Neutral"
"30 September 2019","Investasi di Fintech, Pegadaian Siap Gelontorkan Rp500 Miliar","20:47 WIB","Positive"
"30 September 2019","8 BUMN Minat Beli Saham LinkAja","20:12 WIB","Positive"
"30 September 2019","Blakblakan Direktur Sriwijaya Mundur: Pesawat Berpotensi Membahayakan!","19:31 WIB","Negative"
"30 September 2019","Pegadaian Gandeng 10 BUMN Dorong Pemasaran Produknya","17:47 WIB","Positive"
"30 September 2019","Rupiah Melemah Dekati Rp14.200/USD di Tengah Aksi Demo","17:36 WIB","Negative"
"30 September 2019","IHSG Memanas Seharian di Zona Merah","16:16 WIB","Negative"
"30 September 2019","Mitra Adiperkasa Suntik Anak Usahanya Rp50 Miliar","15:35 WIB","Positive"
"30 September 2019","Bank BJB Terbitkan Surat Utang Tahap III Rp248 Miliar","15:18 WIB","Positive"
"30 September 2019","Unilever Indonesia Ganti Direksi dan Ubah Nilai Nominal Saham","15:07 WIB","Positive"
"30 September 2019","Perubahan Iklim Kian Ganas, Ini Imbas ke Perekonomian versi Goldman Sachs","14:10 WIB","Negative"
"30 September 2019","Jokowi Suntik Hutama Karya Rp10,5 Triliun, untuk Apa?","14:06 WIB","Positive"
"30 September 2019","Tidak Cetak Pendapatan, Saham Renuka Coalindo Langsung Disuspensi","13:00 WIB","Negative"
"30 September 2019","Jeda Siang, IHSG Melemah di 6.161","12:21 WIB","Negative"
"30 September 2019","5 Pisau Termahal di Dunia, Harganya Miliaran hingga Dilengkapi Berlian","12:04 WIB","Neutral"
"30 September 2019","MNC Sekuritas Raih Penghargaan Kompetisi 10 Days Challenge","11:14 WIB","Positive"
"30 September 2019","Percantik Taman laut Bunaken, Pemerintah Guyur Dana Rp57,5 Miliar","10:43 WIB","Positive"
"30 September 2019","Emas Antam Dijual Rp761.000/Gram, Berikut Daftar Harganya","09:34 WIB","Neutral"
"30 September 2019","Tertekan Dolar AS, Rupiah Berada di Rp14.175 per USD","09:24 WIB","Negative"
"30 September 2019","Awal Pekan, IHSG Dibuka Merosot 0,33% ke 6.176","09:14 WIB","Negative"
